step,speedX,speedY,speedZ,angle,trackPos,damage,rpm,gear,accel,brake,steer,targetSpeed,section,front,best_i,best_distance,anglePlan,severity,emergency_front_brake,stuck_counter,track_0,track_1,track_2,track_3,track_4,track_5,track_6,track_7,track_8,track_9,track_10,track_11,track_12,track_13,track_14,track_15,track_16,track_17,track_18
99575,101.024,-0.592954,2.75655,0.0197593,-0.0231323,0.0,9236.31,3,0.1,0.0,0.15050488794172498,95,MEDIUM,30.7375,9,30.7375,0,0.4677227586206897,0.0,0,9.25832,200.0,73.3912,46.2433,37.9521,34.8614,33.4193,32.2568,31.4776,30.7375,30.0294,29.3398,28.404,27.3762,25.5671,22.3879,18.2294,14.2164,7.90476
99574,100.93,-0.705903,2.76829,0.0162755,-0.0254745,0.0,9226.86,3,0.1,0.0,0.14212519458258757,95,MEDIUM,31.0053,9,31.0053,0,0.4665702951724138,0.0,0,9.24097,200.0,77.2629,47.3783,38.5627,35.3126,33.8024,32.5883,31.7759,31.0053,30.2735,29.5751,28.6294,27.5906,25.7615,22.5456,18.3378,14.2791,7.90987
99573,100.837,-0.770137,2.79811,0.0132602,-0.0275892,0.0,9218.25,3,0.1,0.0,0.13230396599671054,95,MEDIUM,31.2638,9,31.2638,0,0.46545785379310345,0.0,0,9.22704,200.0,81.4827,48.539,39.1719,35.7574,34.1779,32.9111,32.0651,31.2638,30.5039,29.7822,28.8254,27.777,25.9304,22.6825,18.4316,14.333,7.91371
99572,100.745,-0.807443,2.82425,0.0107517,-0.02948,0.0,9210.09,3,0.1,0.0,0.12180642670393717,95,MEDIUM,31.5069,9,31.5069,0,0.4644116855172414,0.0,0,9.21682,200.0,86.0538,49.7106,39.7701,36.1879,34.5382,33.2186,32.3388,31.5069,30.719,29.9717,28.9882,27.9314,26.0702,22.7955,18.5086,14.3766,7.91591
99571,100.656,-0.832948,2.83517,0.00873643,-0.031189,0.0,9202.17,3,0.1,0.0,0.11124924850343507,95,MEDIUM,31.7324,9,31.7324,0,0.46344125793103447,0.0,0,9.21048,162.553,91.0078,50.8878,40.353,36.6009,34.8807,33.5081,32.5949,31.7324,30.9168,30.1443,29.129,28.0534,26.1804,22.8842,18.5683,14.4096,7.91623
99570,100.569,-0.847559,2.8357,0.00725561,-0.0327479,0.0,9194.32,3,0.1,0.0,0.10118300996708923,95,MEDIUM,31.9329,9,31.9329,0,0.46257841655172416,0.0,0,9.20868,108.44,96.3253,52.0491,40.9075,36.9856,35.1957,33.771,32.825,31.9329,31.0902,30.2932,29.2472,28.1419,26.2571,22.945,18.6081,14.4301,7.91407
99569,100.485,-0.843723,2.83058,0.00636229,-0.0341949,0.0,9186.55,3,0.1,0.0,0.09211678518370237,95,MEDIUM,32.0986,9,32.0986,0,0.4618653351724138,0.0,0,9.21234,86.1311,101.947,53.1652,41.4163,37.3286,35.4713,33.9966,33.019,32.0986,31.2303,30.41,29.3351,28.2011,26.2954,22.9739,18.6247,14.4361,7.90873
99568,100.403,-0.819732,2.82294,0.00607231,-0.0355721,0.0,9178.92,3,0.1,0.0,0.08448753383874746,95,MEDIUM,32.2233,9,32.2233,0,0.4613286951724138,0.0,0,9.22196,74.295,107.812,54.2125,41.8667,37.6203,35.699,34.1772,33.1703,32.2233,31.3312,30.4895,29.3879,28.2275,26.2932,22.9689,18.6169,14.4265,7.89977
99567,100.324,-0.771969,2.82544,0.00638291,-0.036911,0.0,9171.12,3,0.1,0.0,0.07865309781998618,95,MEDIUM,32.3027,9,32.3027,0,0.46098700137931037,0.0,0,9.23786,67.2096,113.849,55.1704,42.2489,37.8535,35.873,34.3078,33.2738,32.3027,31.389,30.5279,29.4023,28.2185,26.2507,22.9298,18.5841,14.401,7.88698
99566,100.246,-0.706727,2.82564,0.00722945,-0.03825,0.0,9163.85,3,0.1,0.0,0.07484314573000403,95,MEDIUM,32.3395,9,32.3395,0,0.4608286344827586,0.0,0,9.2597,62.6244,120.057,56.039,42.5653,38.0309,35.9957,34.3908,33.3323,32.3395,31.4064,30.5278,29.381,28.1765,26.178,22.8597,18.5287,14.3609,7.87047
99565,100.17,-0.639936,2.81064,0.0085122,-0.0396271,0.0,9156.83,3,0.1,0.0,0.07314602467728597,95,MEDIUM,32.3411,9,32.3411,0,0.46082174896551725,0.0,0,9.28679,59.469,126.504,56.8335,42.8268,38.1619,36.0761,34.4347,33.3538,32.3411,31.3903,30.4962,29.3303,28.1073,26.0821,22.764,18.4545,14.3086,7.85073
99564,100.095,-0.571317,2.79177,0.0100977,-0.0410716,0.0,9149.96,3,0.1,0.0,0.07349875386558102,95,MEDIUM,32.3198,9,32.3198,0,0.46091341241379313,0.0,0,9.31806,57.1427,133.385,57.5878,43.0539,38.2632,36.1291,34.4531,33.3511,32.3198,31.3526,30.444,29.2604,28.0207,25.9712,22.6503,18.367,14.2476,7.8284
99563,100.02,-0.50502,2.77352,0.0118355,-0.0426025,0.0,9143.18,3,0.1,0.0,0.07569596274146398,95,MEDIUM,32.2915,9,32.2915,0,0.4610352,0.0,0,9.35201,55.2789,141.039,58.3512,43.2745,38.357,36.1745,34.4642,33.3412,32.2915,31.3082,30.3852,29.1846,27.9284,25.8554,22.5273,18.2724,14.1816,7.80447
99562,99.946,-0.441423,2.76043,0.0135627,-0.0442365,0.0,9136.43,3,0.1,0.0,0.07940250728643794,95,MEDIUM,32.2748,9,32.2748,0,0.4611070675862069,0.0,0,9.38701,53.632,150.024,59.1875,43.5225,38.4696,36.2358,34.489,33.3439,32.2748,31.2744,30.3364,29.1175,27.844,25.7464,22.4037,18.1772,14.115,7.77986
99561,99.8718,-0.389923,2.75292,0.0151584,-0.0459671,0.0,9129.68,3,0.1,0.0,0.08421839092995904,95,MEDIUM,32.2848,9,32.2848,0,0.4610640331034483,0.0,0,9.4216,52.0698,161.074,60.1563,43.8275,38.6235,36.3327,34.5453,33.3756,32.2848,31.2655,30.3107,29.0716,27.7788,25.6536,22.2867,18.0865,14.051,7.75546
99560,99.7971,-0.360855,2.72007,0.0164946,-0.0477982,0.0,9123.62,3,0.1,0.0,0.0896839018481832,95,MEDIUM,32.3389,9,32.3389,0,0.4608312165517242,0.0,0,9.45434,50.4987,175.393,61.3325,44.2244,38.8447,36.4875,34.6531,33.4547,32.3389,31.2974,30.3231,29.0603,27.745,25.587,22.1831,18.0054,13.9928,7.73207
99559,99.7227,-0.345662,2.68377,0.0175189,-0.0497144,0.0,9116.63,3,0.1,0.0,0.09536687072632151,95,MEDIUM,32.4468,9,32.4468,0,0.4603668744827586,0.0,0,9.48438,48.9029,194.685,62.7735,44.7356,39.1492,36.714,34.8242,33.5923,32.4468,31.3793,30.3819,29.0912,27.749,25.5522,22.0997,17.9359,13.9419,7.71013
99558,99.6486,-0.340286,2.63273,0.018351,-0.0517133,0.0,9109.8,3,0.1,0.0,0.10103618677278596,95,MEDIUM,32.5971,9,32.5971,0,0.45972006620689654,0.0,0,9.51305,47.3684,200.0,64.4629,45.344,39.5218,36.9984,35.0459,33.7759,32.5971,31.5001,30.4767,29.1546,27.7822,25.5414,22.0337,17.8732,13.8951,7.68883
99557,99.5738,-0.331833,2.58737,0.0189507,-0.053772,0.0,9103.01,3,0.1,0.0,0.10645914867241874,95,MEDIUM,32.799,9,32.799,0,0.45885119999999996,0.0,0,9.53963,45.8727,200.0,66.4676,46.073,39.9785,37.3536,35.3294,34.0159,32.799,31.6684,30.6155,29.2573,27.8505,25.5596,21.9886,17.8191,13.8537,7.66864
99556,99.4983,-0.32585,2.55474,0.0192545,-0.0558624,0.0,9096.18,3,0.1,0.0,0.11137732791080696,95,MEDIUM,33.0663,9,33.0663,0,0.4577008882758621,0.0,0,9.56307,44.3896,200.0,68.8893,46.9569,40.5426,37.7991,35.6916,34.3276,33.0663,31.8969,30.8096,29.4099,27.9631,25.6141,21.9696,17.7765,13.8195,7.65014
99555,99.4218,-0.323633,2.53846,0.0192135,-0.0579643,0.0,9089.29,3,0.1,0.0,0.10870580160942568,95,TIGHT,33.4133,4,48.0347,-4,0.5228724380399274,0.0,0,9.58255,42.9075,200.0,71.8554,48.0347,41.2391,38.3557,36.1498,34.7264,33.4133,32.1982,31.0708,29.6224,28.1288,25.712,21.9812,17.7475,13.7941,7.63382
99554,99.3456,-0.345159,2.52477,0.0189205,-0.0600611,0.0,9082.95,3,0.1,0.0,0.10637149018114103,95,TIGHT,33.8347,4,49.3086,-4,0.5200359649364791,0.0,0,9.599,41.4741,200.0,75.4328,49.3086,42.0652,39.0189,36.6993,35.2075,33.8347,32.5673,31.3937,29.8897,28.343,25.8488,22.0198,17.7287,13.7753,7.61919
99553,99.2702,-0.414568,2.45871,0.0184013,-0.0621643,0.0,9077.3,3,0.1,0.0,0.10408089329293017,95,MEDIUM,34.3346,4,50.8028,-4,0.5166915111433756,0.0,0,9.61283,40.0994,200.0,79.7604,50.8028,43.0327,39.7972,37.3463,35.7758,34.3346,33.0074,31.7812,30.2138,28.6068,26.025,22.0855,17.7189,13.7621,7.60599
99552,99.197,-0.480261,2.38762,0.0178883,-0.0642776,0.0,9069.95,3,0.1,0.0,0.10183330009657346,95,MEDIUM,34.8836,4,52.4693,-4,0.5129879180399274,0.0,0,9.62682,38.853,200.0,84.823,52.4693,44.1011,40.6542,38.0575,36.4001,34.8836,33.4908,32.2074,30.5711,28.8986,26.2226,22.1646,17.7086,13.7487,7.59263
99551,99.125,-0.518139,2.30403,0.0176927,-0.0664037,0.0,9063.03,3,0.1,0.0,0.09994927985505131,95,MEDIUM,35.4321,4,54.2053,-4,0.5092024766606171,0.0,0,9.64465,37.8034,200.0,90.4501,54.2053,45.1938,41.5233,38.7742,37.0265,35.4321,33.9719,32.6297,30.9231,29.1841,26.4131,22.2373,17.6882,13.7268,7.57709
99550,99.0534,-0.522826,2.23462,0.0177793,-0.0685438,0.0,9056.23,3,0.1,0.0,0.09865548747810812,95,MEDIUM,35.9837,4,56.0242,-4,0.5053079345916516,0.0,0,9.666,36.906,200.0,96.7675,56.0242,46.3176,42.4102,39.5008,37.6589,35.9837,34.4538,33.051,31.2725,29.4658,26.5987,22.3053,17.6646,13.6975,7.55963
99549,98.982,-0.502367,2.18991,0.0180343,-0.0706902,0.0,9049.5,3,0.1,0.0,0.09801983319697977,95,MEDIUM,36.558,4,57.9812,-4,0.501177224246824,0.0,0,9.68942,36.1064,200.0,104.07,57.9812,47.507,43.343,40.2614,38.319,36.558,34.9543,33.4878,31.6339,29.7566,26.79,22.3759,17.6425,13.6638,7.541
99548,98.9108,-0.471387,2.17234,0.0183367,-0.0728327,0.0,9042.84,3,0.1,0.0,0.09797244207350012,95,MEDIUM,37.1802,4,60.1549,-4,0.49663781872958257,0.0,0,9.71342,35.3617,190.905,112.821,60.1549,48.809,44.3588,41.0875,39.0349,37.1802,35.4964,33.961,32.0257,30.0727,26.9998,22.458,17.6274,13.629,7.52211
99547,98.839,-0.450737,2.14395,0.0185947,-0.0749702,0.0,9038.09,3,0.1,0.0,0.09836125795230556,95,MEDIUM,37.8743,4,62.6327,-4,0.4915103552813067,0.0,0,9.73684,34.644,159.585,123.694,62.6327,50.2718,45.4955,42.0098,39.8335,37.8743,36.1013,34.4895,32.4645,30.4282,27.2394,22.559,17.6235,13.5953,7.50356
99546,98.7686,-0.489795,2.05065,0.018541,-0.0771383,0.0,9032.61,3,0.1,0.0,0.09878861323244868,95,MEDIUM,38.7074,4,65.646,-4,0.485308912522686,0.0,0,9.75682,33.897,136.672,138.303,65.646,52.0284,46.857,43.1143,40.7906,38.7074,36.8294,35.1278,32.9975,30.8641,27.5402,22.6994,17.6426,13.5692,7.48675
99545,98.7006,-0.532056,1.94446,0.0184268,-0.0793317,0.0,9025.29,3,0.1,0.0,0.09918708839779894,95,MEDIUM,39.6405,4,69.149,-4,0.4782094849364791,0.0,0,9.77631,33.1765,119.828,157.765,69.149,54.0261,48.3946,44.356,41.8643,39.6405,37.6438,35.8412,33.5934,31.3521,27.8792,22.863,17.6746,13.5443,7.47016
99544,98.6338,-0.546303,1.83027,0.0186067,-0.0815493,0.0,9018.63,3,0.1,0.0,0.09986702378660542,95,MEDIUM,40.5953,4,72.9588,-4,0.470674552522686,0.0,0,9.79959,32.5459,107.62,183.005,72.9588,56.1335,49.9975,45.6396,42.9683,40.5953,38.4735,36.5651,34.1949,31.8419,28.2164,23.0228,17.7039,13.5116,7.45147
99543,98.5671,-0.526236,1.73854,0.0189891,-0.0837911,0.0,9012.12,3,0.1,0.0,0.10098842919497118,95,MEDIUM,41.5937,4,77.1898,-4,0.4624988697640653,0.0,0,9.82557,31.9766,98.2473,200.0,77.1898,58.4009,51.7028,46.9943,44.1277,41.5937,39.3378,37.3167,34.8169,32.3463,28.5617,23.1855,17.7344,13.4763,7.4313
99542,98.5001,-0.484446,1.68351,0.0194126,-0.0860341,0.0,9005.7,3,0.3,0.0,0.10251431815705933,110,MEDIUM,42.6846,4,82.0827,-4,0.4532418380399274,0.0,0,9.85212,31.4332,90.6078,200.0,82.0827,60.9402,53.5924,48.4849,45.3986,42.6846,40.2799,38.1344,35.4922,32.8936,28.9367,23.3652,17.7743,13.4469,7.41086
99541,98.613,-0.434879,1.66549,0.0198739,-0.0882797,0.0,9140.06,3,0.3,0.0,0.10441106424158055,110,MEDIUM,43.8811,4,87.8061,-4,0.4426604821778584,0.0,0,9.87919,30.9119,84.2417,200.0,87.8061,63.803,55.6974,50.1327,46.7972,43.8811,41.3101,39.0264,36.2273,33.4885,29.3446,23.5634,17.8241,13.4237,7.3902
99540,98.747,-0.390766,1.62257,0.020443,-0.090524,0.0,9170.43,3,0.3,0.0,0.10672299161706406,110,MEDIUM,45.1744,4,94.4845,-4,0.43063271252268603,0.0,0,9.90763,30.4201,78.9121,200.0,94.4845,67.0013,58.0165,51.9313,48.316,45.1744,42.4194,39.9841,37.0138,34.1231,29.7785,23.7752,17.881,13.4052,7.36886
99539,98.8879,-0.411537,1.51025,0.020619,-0.092804,0.0,9189.72,3,0.3,0.0,0.10897265309445799,110,MEDIUM,46.7546,4,103.251,-4,0.41520884355716875,0.0,0,9.9316,29.8833,73.9317,200.0,103.251,71.0106,60.8869,54.1418,50.1759,46.7546,43.7733,41.1523,37.974,34.8999,30.3149,24.0477,17.9704,13.4047,7.34973
99538,99.0445,-0.449108,1.37395,0.0207874,-0.0951296,0.0,9191.69,3,0.3,0.0,0.11116686583278106,110,MEDIUM,48.5277,4,114.206,-4,0.3965601194192377,0.0,0,9.95591,29.3614,69.5961,200.0,114.206,75.7106,64.1883,56.6532,52.2747,48.5277,45.2853,42.4519,39.0377,35.7576,30.9051,24.349,18.0739,13.4121,7.3303
99537,99.1986,-0.448189,1.2301,0.0214217,-0.0975049,0.0,9198.5,3,0.3,0.0,0.11379986179121865,110,MEDIUM,50.3185,4,126.923,-4,0.37804966424682396,0.0,0,9.98654,28.9157,66.1138,200.0,126.923,80.7467,67.6401,59.2363,54.4125,50.3185,46.8009,43.7461,40.088,36.5972,31.4751,24.6329,18.1669,13.4145,7.30757
99536,99.3507,-0.404307,1.11666,0.0223391,-0.0999374,0.0,9206.96,3,0.3,0.0,0.11708895214339289,110,MEDIUM,52.1938,4,142.358,-4,0.3722297676950998,0.0,0,10.021,28.5142,63.1726,200.0,142.358,86.3389,71.3775,61.9883,56.6688,52.1938,48.3773,45.0841,41.1661,37.4532,32.0504,24.9156,18.2582,13.4168,7.28261
99535,99.5,-0.334937,1.05086,0.0232629,-0.102398,0.0,9217.18,3,0.3,0.0,0.12092476473223111,110,MEDIUM,54.2955,4,162.685,-4,0.3657072504537205,0.0,0,10.0514,28.1178,60.5046,200.0,162.685,92.9787,75.6996,65.1207,59.2152,54.2955,50.134,46.5684,42.3564,38.3947,32.6809,25.2269,18.3636,13.4272,7.25747
99534,99.6468,-0.261979,1.03338,0.0239236,-0.104872,0.0,9229.01,3,0.3,0.0,0.12493856124251573,110,SHALLOW,56.8158,4,191.97,-4,0.35788562976406535,0.0,0,10.073,27.6941,57.927,200.0,191.97,101.467,81.0592,68.938,62.2903,56.8158,52.2296,48.3318,43.765,39.5061,33.4253,25.5999,18.4999,13.4541,7.23385
99533,99.7688,-0.242992,0.955908,0.0240996,-0.107344,0.0,9277.93,3,0.3,0.0,0.12859827061044657,110,SHALLOW,59.9971,4,199.096,-4,0.34801262976406533,0.0,0,10.0833,27.2213,55.3391,200.0,199.096,113.089,88.1128,73.8525,66.2051,59.9971,54.8573,50.5322,45.5141,40.8819,34.3463,26.0681,18.6829,13.5053,7.21329
99532,99.9103,-0.331977,0.812656,0.0232878,-0.109844,0.0,9297.78,3,1.0,0.0,0.1309510034435929,175,SHALLOW,64.4087,4,200.0,-4,0.33432145735027224,0.0,0,10.0767,26.6533,52.5621,177.765,200.0,131.16,98.4729,80.8543,71.6979,64.4087,58.469,53.5359,47.886,42.7389,35.5863,26.7057,18.9469,13.597,7.19857
99531,100.388,-0.557666,0.628876,0.0219735,-0.112378,0.0,10069.2,3,0.88,0.0,0.13853739822409905,175,SHALLOW,70.1317,9,70.1317,0,0.29819185655172414,0.0,0,10.0597,26.0531,49.8696,147.935,200.0,159.131,113.147,90.3229,78.9538,70.1317,63.0872,57.3327,50.8462,45.0318,37.0978,27.4758,19.2699,13.7168,7.18667
99530,101.104,-0.898483,0.457618,0.0199654,-0.115068,0.0,10252.7,3,0.88,0.0,0.13999165678856906,195,FAST_BEND,77.9581,6,135.903,-1.7,0.24385054264972778,0.0,0,10.0314,25.4098,47.2105,125.133,200.0,194.236,135.903,104.044,89.1285,77.9581,69.2806,62.3457,54.6887,47.9651,38.9969,28.4283,19.6704,13.872,7.17892
99529,101.882,-1.26319,0.331716,0.0173942,-0.117891,0.0,10341.7,3,0.88,0.0,0.1387458272623218,195,FAST_BEND,88.8738,6,174.326,-1.7,0.2099742323049002,0.0,0,9.99359,24.7434,44.6553,107.513,200.0,200.0,174.326,124.869,103.837,88.8738,77.6852,69.0034,59.6746,51.6967,41.3532,29.5809,20.1507,14.0619,7.1786
99528,102.696,-1.59418,0.260246,0.014561,-0.120787,0.0,10370.7,3,0.88,0.0,0.13502123740550268,195,FAST_BEND,104.316,6,196.832,-1.7,0.16205016333938296,0.0,0,9.94934,24.0837,42.2918,93.9434,200.0,200.0,196.832,158.304,125.756,104.316,89.1275,77.8051,66.064,56.3553,44.2002,30.9272,20.701,14.2807,7.18497
99527,103.514,-1.85663,0.246341,0.0116693,-0.123706,0.0,10380.9,3,0.88,0.0,0.13039915463231366,195,FAST_BEND,127.086,7,193.859,-1,0.07664780399274047,0.0,0,9.90063,23.447,40.1467,83.3769,200.0,200.0,200.0,193.859,160.71,127.086,105.104,89.611,74.2895,62.1556,47.6033,32.4708,21.3161,14.5247,7.19746
99526,104.157,-2.15847,0.102005,0.00853437,-0.126591,0.0,10644.0,3,0.88,0.0,0.12529928727095235,215,STRAIGHT,164.827,9,164.827,0,0.0,0.0,0,9.84509,22.8169,38.1482,74.7519,177.909,200.0,200.0,199.831,194.121,164.827,129.474,106.615,85.4941,69.7216,51.8239,34.2938,22.0224,14.8042,7.21808
99525,104.781,-2.62627,-0.0706785,0.00418544,-0.129495,0.0,10916.7,3,0.88,0.0,0.11685178241547516,215,STRAIGHT,195.265,9,195.265,0,0.0,0.0,0,9.77359,22.129,36.1014,66.9404,138.482,200.0,200.0,200.0,200.0,195.265,176.469,136.377,103.477,81.1259,57.7635,36.7055,22.9264,15.1616,7.25349
99524,105.492,-3.20026,-0.236083,-0.000848591,-0.132448,0.0,11067.7,3,0.88,0.0,0.10495635808969947,215,STRAIGHT,200.0,9,200.0,0,0.0,0.0,0,9.69262,21.4312,34.1412,60.2421,112.126,200.0,200.0,200.0,200.0,200.0,196.617,188.973,134.003,98.6217,65.9897,39.7653,24.0171,15.5855,7.30071
99523,106.236,-3.75936,-0.35524,-0.00606143,-0.13542,0.0,11155.4,3,0.88,0.0,0.09005066721090188,215,STRAIGHT,200.0,9,200.0,0,0.0,0.0,0,9.60744,20.7587,32.3479,54.6783,93.9785,146.963,200.0,200.0,200.0,200.0,200.0,197.823,187.898,126.888,77.4007,43.5401,25.2781,16.0628,7.35703
99522,107.005,-4.26546,-0.420305,-0.0146653,-0.138286,0.0,11195.5,3,0.88,0.0,0.06917129239766183,215,STRAIGHT,200.0,9,200.0,0,0.0,0.0,0,9.52009,20.123,30.7321,50.0669,80.9419,117.217,154.095,200.0,200.0,200.0,200.0,200.0,197.053,178.508,93.8007,48.185,26.7136,16.5891,7.42152
99521,107.793,-4.69332,-0.435625,-0.0262262,-0.140483,0.0,11202.6,3,0.88,0.0,0.040293264258094694,215,STRAIGHT,200.0,9,200.0,0,0.0,0.0,0,9.4332,19.5371,29.307,46.2811,71.3606,98.0321,122.484,156.711,200.0,200.0,200.0,200.0,200.0,195.095,118.355,53.8321,28.3062,17.1525,7.49229
99520,108.572,-5.02879,-0.441003,-0.036881,-0.14189,0.0,11231.2,3,0.88,0.0,0.005731099095641845,215,STRAIGHT,200.0,9,200.0,0,0.0,0.0,0,9.35083,19.0204,28.098,43.2577,64.3367,85.1867,103.024,126.158,150.275,200.0,200.0,200.0,200.0,199.695,156.37,60.4383,29.9858,17.7245,7.56541
99519,109.252,-5.3684,-0.530462,-0.0464922,-0.142563,0.0,11399.9,3,0.88,0.0,-0.032471259066579966,195,FAST_BEND,147.505,9,147.505,0,0.0,0.0,0,9.27397,18.5702,27.0806,40.8382,59.076,76.1679,90.0966,107.28,124.212,147.505,181.568,200.0,200.0,200.0,189.776,68.0428,31.7125,18.2905,7.63887
99518,109.996,-5.63358,-0.580553,-0.0546421,-0.142574,0.0,11489.1,3,0.88,0.0,-0.07049628572387316,195,FAST_BEND,125.523,11,200.0,1,0.0814984936479129,0.0,0,9.20601,18.1976,26.2638,38.9746,55.2261,69.8699,81.4062,95.1709,108.256,125.523,149.358,200.0,200.0,200.0,194.579,76.2387,33.3672,18.814,7.70798
99517,110.786,-5.73977,-0.608292,-0.0605354,-0.141977,0.0,11525.7,3,0.88,0.0,-0.10660615848560734,195,FAST_BEND,113.257,12,200.0,1.7,0.13430223230490018,0.0,0,9.15302,17.9286,25.6906,37.7111,52.7149,65.8958,76.0611,87.9463,99.0058,113.257,132.312,159.091,200.0,200.0,196.821,83.5755,34.7016,19.226,7.76453
99516,111.622,-5.61944,-0.619068,-0.0635129,-0.140852,0.0,11516.4,3,0.88,0.0,-0.139372071453233,195,FAST_BEND,107.848,12,200.0,1.7,0.1510887840290381,0.0,0,9.11999,17.783,25.3922,37.0766,51.4936,64.0082,73.5649,84.6353,94.8383,107.848,125.005,148.667,200.0,200.0,197.477,87.9275,35.4509,19.4598,7.80097
99515,112.501,-5.22047,-0.615485,-0.0630978,-0.139271,0.0,11467.0,3,0.88,0.0,-0.1659315410813202,195,FAST_BEND,108.406,12,200.0,1.7,0.1493570598911071,0.0,0,9.11069,17.7761,25.3946,37.1072,51.5819,64.1671,73.7906,84.9526,95.2532,108.406,125.783,149.81,200.0,200.0,196.713,87.4711,35.4161,19.4662,7.81164
99514,113.408,-4.53979,-0.602649,-0.059085,-0.137337,0.0,11393.6,3,0.88,0.0,-0.18371801950380998,195,FAST_BEND,115.562,12,200.0,1.7,0.12714878402903812,0.0,0,9.12757,17.9187,25.721,37.8551,53.0881,66.5514,76.9866,89.2455,100.709,115.562,135.567,163.962,200.0,200.0,194.414,82.0981,34.5552,19.2296,7.79376
99513,114.319,-3.62301,-0.58684,-0.0516554,-0.135177,0.0,11324.2,3,0.88,0.0,-0.19199758699831077,195,FAST_BEND,131.915,11,200.0,1,0.06166125226860257,0.0,0,9.17101,18.2137,26.3853,39.3807,56.2108,71.5866,83.8426,98.6344,112.868,131.915,158.709,200.0,200.0,200.0,190.085,73.6445,33.0232,18.7791,7.74868
99512,115.198,-2.58044,-0.569632,-0.0414759,-0.132981,0.0,11296.5,3,0.88,0.0,-0.19015975012573455,215,STRAIGHT,163.947,9,163.947,0,0.0,0.0,0,9.23854,18.6502,27.3787,41.7254,61.2094,79.9691,95.6284,115.424,135.466,163.947,200.0,200.0,200.0,196.646,180.575,64.5347,31.1178,18.1839,7.68203
99511,116.022,-1.53537,-0.558355,-0.0295585,-0.130954,0.0,11334.0,3,0.88,0.0,-0.17651526408037632,215,STRAIGHT,200.0,9,200.0,0,0.0,0.0,0,9.32494,19.2029,28.6645,44.894,68.3988,92.7945,114.634,144.394,177.285,200.0,200.0,200.0,196.749,191.092,129.567,56.3814,29.1443,17.528,7.60209
99510,116.799,-0.558435,-0.555513,-0.0169261,-0.129296,0.0,11420.2,3,0.88,0.0,-0.1524240326310035,215,STRAIGHT,200.0,9,200.0,0,0.0,0.0,0,9.42424,19.8398,30.1901,48.8693,78.2146,111.955,145.466,200.0,200.0,200.0,198.778,195.976,191.122,181.999,98.8268,49.7295,27.3053,16.8786,7.51646
99509,117.553,0.328035,-0.558439,-0.0044229,-0.128127,0.0,11524.7,3,0.88,0.0,-0.11986274861517426,215,STRAIGHT,196.972,9,196.972,0,0.0,0.0,0,9.53041,20.5271,31.8926,53.6105,91.2627,140.905,200.0,200.0,199.547,196.972,193.985,190.376,182.913,133.449,80.0574,44.5294,25.6958,16.2773,7.43103
99508,118.301,1.09924,-0.562591,0.00725985,-0.127513,0.0,11625.8,3,0.88,0.0,-0.08116021329627797,215,STRAIGHT,192.211,9,192.211,0,0.0,0.0,0,9.63749,21.2274,33.6898,59.001,108.22,200.0,200.0,198.053,195.363,192.211,188.32,182.81,141.783,102.906,67.9889,40.5582,24.3476,15.7477,7.35013
99507,119.056,1.72632,-0.56309,0.0174602,-0.127472,0.0,11711.7,3,0.88,0.0,-0.03890736785277017,215,STRAIGHT,186.923,9,186.923,0,0.0,0.0,0,9.73843,21.8919,35.4547,64.7218,129.275,200.0,197.954,194.208,190.97,186.923,180.923,149.977,111.119,85.7445,60.0621,37.6144,23.2718,15.3063,7.27769
99506,119.821,2.17485,-0.564848,0.0255326,-0.127981,0.0,11785.1,3,0.88,0.0,0.004103705920651533,215,STRAIGHT,180.931,9,180.931,0,0.0,0.0,0,9.82528,22.4606,37.0089,70.1408,152.891,198.846,194.891,190.576,186.627,180.931,152.751,121.754,94.8274,75.7063,54.9584,35.5517,22.4732,14.966,7.21742
99505,120.599,2.41474,-0.568203,0.0309201,-0.128956,0.0,11843.2,3,0.88,0.0,0.04256548623313849,215,STRAIGHT,169.051,9,169.051,0,0.0,0.0,0,9.88999,22.8702,38.1463,74.3335,200.0,196.726,192.437,187.601,182.836,169.051,131.855,108.082,86.3079,70.1659,51.97,34.2715,21.9543,14.7367,7.17273
99504,121.392,2.42115,-0.57287,0.0332605,-0.130307,0.0,11887.1,3,0.88,0.0,0.0765944585520813,215,STRAIGHT,156.916,9,156.916,0,0.0,0.0,0,9.92656,23.0718,38.6939,76.376,200.0,195.376,190.927,185.814,180.507,156.916,124.316,102.938,82.9734,67.9289,50.7153,33.7072,21.713,14.6236,7.14591
99503,122.195,2.20182,-0.57782,0.0324669,-0.131885,0.0,11923.0,3,0.88,0.0,0.10376922970242594,215,STRAIGHT,160.459,9,160.459,0,0.0,0.0,0,9.932,23.0445,38.576,75.8079,200.0,194.899,190.52,185.527,180.46,160.459,126.48,104.384,83.8791,68.5113,51.0146,33.8173,21.7433,14.6275,7.13824
99502,122.996,1.79475,-0.582687,0.0287648,-0.133558,0.0,11961.8,3,0.88,0.0,0.12232933644967166,215,STRAIGHT,174.967,9,174.967,0,0.0,0.0,0,9.90761,22.805,37.8497,72.9191,165.738,195.202,191.085,186.522,182.2,174.967,138.695,112.521,89.0148,71.8693,52.8219,34.5735,22.0321,14.7426,7.14934
