step,speedX,speedY,speedZ,angle,trackPos,damage,rpm,gear,accel,brake,steer,targetSpeed,section,phase,front,front_delta,best_i,best_distance,anglePlan,severity,desired_track_pos,emergency_front_brake,stability_mode,stuck_counter,track_0,track_1,track_2,track_3,track_4,track_5,track_6,track_7,track_8,track_9,track_10,track_11,track_12,track_13,track_14,track_15,track_16,track_17,track_18
99967,-0.00913045,-0.00302988,0.00318209,0.00822276,0.333439,0.0,7934.43,1,0.45,0.0,-0.14550164871711124,181,SHALLOW,APEX,62.0267,0.0,4,90.9268,-4,0.38260171114337566,-0.12,0.0,False,34,5.70304,12.6267,22.455,140.486,90.9268,77.357,71.6721,67.3518,64.5773,62.0267,59.6744,57.4982,54.7119,51.8501,47.2417,40.0655,31.0431,22.7658,11.2227
99966,-0.00913045,-0.00302988,0.00318209,0.00822276,0.333439,0.0,8032.76,1,0.45,0.0,-0.1455324324700773,181,SHALLOW,APEX,62.0267,0.0,4,90.9268,-4,0.38260171114337566,-0.12,0.0,False,35,5.70304,12.6267,22.455,140.486,90.9268,77.357,71.6721,67.3518,64.5773,62.0267,59.6744,57.4982,54.7119,51.8501,47.2417,40.0655,31.0431,22.7658,11.2227
99965,-0.00913045,-0.00302988,0.00318209,0.00822276,0.333439,0.0,8132.11,1,0.45,0.0,-0.14555767514750945,181,SHALLOW,APEX,62.0267,0.0,4,90.9268,-4,0.38260171114337566,-0.12,0.0,False,36,5.70304,12.6267,22.455,140.486,90.9268,77.357,71.6721,67.3518,64.5773,62.0267,59.6744,57.4982,54.7119,51.8501,47.2417,40.0655,31.0431,22.7658,11.2227
99964,-0.00913045,-0.00302988,0.00318209,0.00822276,0.333439,0.0,8232.5,1,0.45,0.0,-0.1455783741430038,181,SHALLOW,APEX,62.0267,0.0,4,90.9268,-4,0.38260171114337566,-0.12,0.0,False,37,5.70304,12.6267,22.455,140.486,90.9268,77.357,71.6721,67.3518,64.5773,62.0267,59.6744,57.4982,54.7119,51.8501,47.2417,40.0655,31.0431,22.7658,11.2227
99963,-0.00913045,-0.00302988,0.00318209,0.00822276,0.333439,0.0,8333.92,1,0.45,0.0,-0.1455953473193092,181,SHALLOW,APEX,62.0267,0.0,4,90.9268,-4,0.38260171114337566,-0.12,0.0,False,38,5.70304,12.6267,22.455,140.486,90.9268,77.357,71.6721,67.3518,64.5773,62.0267,59.6744,57.4982,54.7119,51.8501,47.2417,40.0655,31.0431,22.7658,11.2227
99962,-0.00913045,-0.00302988,0.00318209,0.00822276,0.333439,0.0,8436.39,1,0.45,0.0,-0.14560926532387963,181,SHALLOW,APEX,62.0267,0.0,4,90.9268,-4,0.38260171114337566,-0.12,0.0,False,39,5.70304,12.6267,22.455,140.486,90.9268,77.357,71.6721,67.3518,64.5773,62.0267,59.6744,57.4982,54.7119,51.8501,47.2417,40.0655,31.0431,22.7658,11.2227
99961,-0.00913045,-0.00302988,0.00318209,0.00822276,0.333439,0.0,8539.9,1,0.45,0.0,-0.14562067808762735,181,SHALLOW,APEX,62.0267,0.0,4,90.9268,-4,0.38260171114337566,-0.12,0.0,False,40,5.70304,12.6267,22.455,140.486,90.9268,77.357,71.6721,67.3518,64.5773,62.0267,59.6744,57.4982,54.7119,51.8501,47.2417,40.0655,31.0431,22.7658,11.2227
99960,-0.00913045,-0.00302988,0.00318209,0.00822276,0.333439,0.0,8644.46,1,0.45,0.0,-0.1456300365539005,181,SHALLOW,APEX,62.0267,0.0,4,90.9268,-4,0.38260171114337566,-0.12,0.0,False,41,5.70304,12.6267,22.455,140.486,90.9268,77.357,71.6721,67.3518,64.5773,62.0267,59.6744,57.4982,54.7119,51.8501,47.2417,40.0655,31.0431,22.7658,11.2227
99959,-0.00913045,-0.00302988,0.00318209,0.00822276,0.333439,0.0,8750.07,1,0.45,0.0,-0.14563771049624447,181,SHALLOW,APEX,62.0267,0.0,4,90.9268,-4,0.38260171114337566,-0.12,0.0,False,42,5.70304,12.6267,22.455,140.486,90.9268,77.357,71.6721,67.3518,64.5773,62.0267,59.6744,57.4982,54.7119,51.8501,47.2417,40.0655,31.0431,22.7658,11.2227
99958,-0.00913045,-0.00302988,0.00318209,0.00822276,0.333439,0.0,8856.73,1,0.45,0.0,-0.14564400312896653,181,SHALLOW,APEX,62.0267,0.0,4,90.9268,-4,0.38260171114337566,-0.12,0.0,False,43,5.70304,12.6267,22.455,140.486,90.9268,77.357,71.6721,67.3518,64.5773,62.0267,59.6744,57.4982,54.7119,51.8501,47.2417,40.0655,31.0431,22.7658,11.2227
