step,speedX,speedY,speedZ,angle,trackPos,damage,rpm,gear,accel,brake,steer,targetSpeed,section,phase,front,front_delta,best_i,best_distance,anglePlan,severity,desired_track_pos,emergency_front_brake,stability_mode,stuck_counter,track_0,track_1,track_2,track_3,track_4,track_5,track_6,track_7,track_8,track_9,track_10,track_11,track_12,track_13,track_14,track_15,track_16,track_17,track_18
99966,-0.00913045,-0.00302988,0.00318209,0.00822276,0.333439,0.0,8032.76,1,0.45,0.0,-0.11512339623582372,206,SHALLOW,EXIT,62.0267,0.0,3,140.486,-7,0.38441262722323044,0.0,0.0,False,35,5.70304,12.6267,22.455,140.486,90.9268,77.357,71.6721,67.3518,64.5773,62.0267,59.6744,57.4982,54.7119,51.8501,47.2417,40.0655,31.0431,22.7658,11.2227
99965,-0.00913045,-0.00302988,0.00318209,0.00822276,0.333439,0.0,8132.11,1,0.45,0.0,-0.11515794745788661,206,SHALLOW,EXIT,62.0267,0.0,3,140.486,-7,0.38441262722323044,0.0,0.0,False,36,5.70304,12.6267,22.455,140.486,90.9268,77.357,71.6721,67.3518,64.5773,62.0267,59.6744,57.4982,54.7119,51.8501,47.2417,40.0655,31.0431,22.7658,11.2227
99964,-0.00913045,-0.00302988,0.00318209,0.00822276,0.333439,0.0,8232.5,1,0.45,0.0,-0.11518679772830913,206,SHALLOW,EXIT,62.0267,0.0,3,140.486,-7,0.38441262722323044,0.0,0.0,False,37,5.70304,12.6267,22.455,140.486,90.9268,77.357,71.6721,67.3518,64.5773,62.0267,59.6744,57.4982,54.7119,51.8501,47.2417,40.0655,31.0431,22.7658,11.2227
99963,-0.00913045,-0.00302988,0.00318209,0.00822276,0.333439,0.0,8333.92,1,0.45,0.0,-0.11521088770411193,206,SHALLOW,EXIT,62.0267,0.0,3,140.486,-7,0.38441262722323044,0.0,0.0,False,38,5.70304,12.6267,22.455,140.486,90.9268,77.357,71.6721,67.3518,64.5773,62.0267,59.6744,57.4982,54.7119,51.8501,47.2417,40.0655,31.0431,22.7658,11.2227
99962,-0.00913045,-0.00302988,0.00318209,0.00822276,0.333439,0.0,8436.39,1,0.45,0.0,-0.11523100283390728,206,SHALLOW,EXIT,62.0267,0.0,3,140.486,-7,0.38441262722323044,0.0,0.0,False,39,5.70304,12.6267,22.455,140.486,90.9268,77.357,71.6721,67.3518,64.5773,62.0267,59.6744,57.4982,54.7119,51.8501,47.2417,40.0655,31.0431,22.7658,11.2227
99961,-0.00913045,-0.00302988,0.00318209,0.00822276,0.333439,0.0,8539.9,1,0.45,0.0,-0.11524779896728637,206,SHALLOW,EXIT,62.0267,0.0,3,140.486,-7,0.38441262722323044,0.0,0.0,False,40,5.70304,12.6267,22.455,140.486,90.9268,77.357,71.6721,67.3518,64.5773,62.0267,59.6744,57.4982,54.7119,51.8501,47.2417,40.0655,31.0431,22.7658,11.2227
99960,-0.00913045,-0.00302988,0.00318209,0.00822276,0.333439,0.0,8644.46,1,0.45,0.0,-0.11526182373865793,206,SHALLOW,EXIT,62.0267,0.0,3,140.486,-7,0.38441262722323044,0.0,0.0,False,41,5.70304,12.6267,22.455,140.486,90.9268,77.357,71.6721,67.3518,64.5773,62.0267,59.6744,57.4982,54.7119,51.8501,47.2417,40.0655,31.0431,22.7658,11.2227
99959,-0.00913045,-0.00302988,0.00318209,0.00822276,0.333439,0.0,8750.07,1,0.45,0.0,-0.11527353442275318,206,SHALLOW,EXIT,62.0267,0.0,3,140.486,-7,0.38441262722323044,0.0,0.0,False,42,5.70304,12.6267,22.455,140.486,90.9268,77.357,71.6721,67.3518,64.5773,62.0267,59.6744,57.4982,54.7119,51.8501,47.2417,40.0655,31.0431,22.7658,11.2227
99958,-0.00913045,-0.00302988,0.00318209,0.00822276,0.333439,0.0,8856.73,1,0.45,0.0,-0.11528331284397271,206,SHALLOW,EXIT,62.0267,0.0,3,140.486,-7,0.38441262722323044,0.0,0.0,False,43,5.70304,12.6267,22.455,140.486,90.9268,77.357,71.6721,67.3518,64.5773,62.0267,59.6744,57.4982,54.7119,51.8501,47.2417,40.0655,31.0431,22.7658,11.2227
99957,-0.00913045,-0.00302988,0.00318209,0.00822276,0.333439,0.0,8964.44,1,0.45,0.0,-0.11529147782569102,206,SHALLOW,EXIT,62.0267,0.0,3,140.486,-7,0.38441262722323044,0.0,0.0,False,44,5.70304,12.6267,22.455,140.486,90.9268,77.357,71.6721,67.3518,64.5773,62.0267,59.6744,57.4982,54.7119,51.8501,47.2417,40.0655,31.0431,22.7658,11.2227
99956,-0.00913045,-0.00302988,0.00318209,0.00822276,0.333439,0.0,9073.21,1,0.45,0.0,-0.1152982955854258,206,SHALLOW,EXIT,62.0267,0.0,3,140.486,-7,0.38441262722323044,0.0,0.0,False,45,5.70304,12.6267,22.455,140.486,90.9268,77.357,71.6721,67.3518,64.5773,62.0267,59.6744,57.4982,54.7119,51.8501,47.2417,40.0655,31.0431,22.7658,11.2227
99955,-0.00913045,-0.00302988,0.00318209,0.00822276,0.333439,0.0,9183.03,1,0.45,0.0,-0.11530398841480435,206,SHALLOW,EXIT,62.0267,0.0,3,140.486,-7,0.38441262722323044,0.0,0.0,False,46,5.70304,12.6267,22.455,140.486,90.9268,77.357,71.6721,67.3518,64.5773,62.0267,59.6744,57.4982,54.7119,51.8501,47.2417,40.0655,31.0431,22.7658,11.2227
